well,rows,rmse_before,rmse_after,mae_before,mae_after
2fe023be,4221.0,12.28911668437889,12.288897010229318,11.065542970465996,11.06537114806678
e730c32b,4728.0,12.262381067244709,12.262384812526985,11.051355274858118,11.0514371650063
93209a3d,4697.0,12.229920355500555,12.22988134594272,10.962081114249534,10.962072898860468
992c99e8,4904.0,12.226877562419096,12.226442007454214,9.787713882527042,9.787456903602209
7987f2f2,3705.0,12.21654096244073,12.216232294182527,8.629438316324325,8.628924823262963
272abef3,4135.0,12.152963376158011,12.152553022052228,9.875644617370186,9.875156624079647
a7744f5b,4377.0,12.098600109849265,12.098726228550833,8.810628143499596,8.810686133926373
a622ce4d,6298.0,12.084604333372809,12.08482330301122,9.210047293491156,9.210274362691944
a4cdbb0f,5204.0,12.022995259041446,12.02298897384113,9.392134129139656,9.392141274927319
2acc78d4,4266.0,12.01844561753123,12.018885857300349,8.602551929828829,8.602997082752758
65a5466a,4683.0,11.989477481529898,11.98949454934327,9.875697956765542,9.875753933102423
e9949a23,4559.0,11.9522531086251,11.952018749558931,9.732164967920209,9.731951132536784
f08774c3,3900.0,11.948978904092828,11.949043895033988,10.77279326026638,10.77283901354554
0955cd6c,5195.0,11.942993449894969,11.942610713436785,10.134422866627657,10.13403005643066
4cd1ac61,4489.0,11.939448256865074,11.939366948536376,11.720008926013879,11.719920979264009
9d3ec64c,3480.0,11.907268163293098,11.90740714456183,10.546611982566878,10.546777064806435
eafb863e,3568.0,11.893404115446392,11.893353026708223,10.234880678545274,10.23484913138155
698930d1,4741.0,11.88776881873751,11.887816999063682,7.408923873476073,7.408829435232394
d6dd7330,6193.0,11.882868312821389,11.882727155379994,9.595363057238975,9.595240604337326
4121c517,3723.0,11.876952119887738,11.87675481093744,10.472517872704158,10.472364962778933
f074d277,2453.0,11.873686523388498,11.87399834255247,10.318644245205912,10.318932028078338
58fa8486,4475.0,11.85309986071071,11.852964776885262,9.747902402022596,9.74783459920166
9a6b0392,4255.0,11.822575181033903,11.822591752065708,8.840960815300098,8.840943683037517
200d233d,3926.0,11.78077640271876,11.781034489714106,10.853321728357113,10.853623725037977
37344c2a,5197.0,11.77419426612831,11.774290663903711,7.752172918812563,7.752195545633967
727a3a10,4397.0,11.7544033883742,11.753436480514583,10.902447010714486,10.901470440267516
1770d7c6,7240.0,11.752971674033835,11.753068360709118,10.108897226985802,10.10894632953754
e25f1537,3177.0,11.745262504961799,11.745265487706101,9.76331704600327,9.763390762166281
d0a0e7b5,3816.0,11.72176938433076,11.721634535486992,10.456252817461223,10.456126031038332
4a8ecc0b,5809.0,11.692634439017043,11.692457110007778,10.431694338949317,10.431522381776135
33c40295,4169.0,11.651029720580999,11.651068082638801,11.032662912151839,11.03271116259446
52f1e77a,4442.0,11.6151159991275,11.61390725137925,9.878071305478976,9.87709781213339
7850c72e,5497.0,11.59925574943865,11.59923749880748,9.74142061425051,9.741467739179187
a85e4bc3,4581.0,11.588723622462242,11.588802494517836,9.056978990967947,9.05696266816194
722cf0d8,5143.0,11.573817677869442,11.573630305852388,9.498644420076182,9.498425109392787
028d7b28,6234.0,11.505374242981555,11.50563772998431,9.719279788798929,9.719645836944846
b56bc0aa,5602.0,11.46933465712301,11.469338496432929,10.784874616469942,10.784890240704366
69e41fa6,5772.0,11.453392139519725,11.453374119285991,10.363395856625154,10.36337996833545
367456ce,5569.0,11.415765204167776,11.415778845854385,9.645872362735599,9.645908215066394
353e5502,6062.0,6.175318523256732,11.377201272055716,5.4744127671538845,8.128052742048213
09053135,5907.0,11.376357324653474,11.376283708360722,10.017627923966547,10.017497537970616
4630ab92,3373.0,11.340701687691809,11.340287293459657,8.973698926460036,8.973076256831186
5693dde2,3488.0,11.335837753508619,11.335820674062687,10.390138103744862,10.390114303127117
1e30dedf,4071.0,11.335157443495868,11.33511728496603,9.52982086682408,9.529790878590477
ed6e6e54,6048.0,11.31858103303201,11.318703666586309,7.764826929210543,7.764830716022386
5f6756c5,5931.0,11.31635342173132,11.317238743034014,10.372628676514886,10.373656198605005
19fb4f7b,5620.0,11.312392534680592,11.312410319350066,8.8410346326548,8.84094940013927
0d99f8e4,5823.0,11.174375265546047,11.174341892474523,9.507405982217387,9.507363156955291
f8afa78a,6032.0,11.173329171124948,11.173243978361961,9.64802472655883,9.64797969636403
eabc711b,5348.0,11.132783923599826,11.13263717269616,8.854720729150406,8.854666131687829
c6b782a4,4877.0,10.939543934628677,11.088827885647211,9.8107209306819,10.010848406064898
e97032ad,3530.0,11.053012416429832,11.05301427774565,10.28551939320005,10.285522334632342
d00e7eb9,5704.0,11.031817765429027,11.031776389525481,9.93015145942404,9.930147685210454
203721ab,5730.0,10.995372129107123,10.995402853201387,9.030301634789858,9.030326536152096
cda7eb37,5973.0,10.988000214497008,10.988033041113733,8.09653934510445,8.096587213342692
4cecf7b3,6019.0,10.93364532404232,10.933655041288187,8.9697381272375,8.969738439584857
eb640a35,6037.0,10.873546269199387,10.87356390062947,9.805973442689037,9.80603477730725
75c20ec7,5361.0,10.872422850618937,10.872426343692542,9.148746536529549,9.148758906585037
62569ae3,3588.0,10.854081581011826,10.855839909360276,8.054630307278247,8.055699968759438
b7fea9ef,3866.0,10.850838687853026,10.850829830744102,10.09128365593325,10.09125312283206
cbb406b5,6328.0,10.849492985889174,10.849732393952594,8.67530889888811,8.675591817027607
dd6bc5b2,3602.0,10.844819663902452,10.844618615790699,9.111559894581285,9.111344708792968
593876b6,4842.0,10.79695901720907,10.796811148474502,10.007148057437403,10.007002028185305
9ffce529,5212.0,10.783014790158427,10.782841809365285,9.299055848344311,9.298961201624875
25939962,4319.0,10.780539919658404,10.780589131129997,9.63363601936514,9.63379929486522
a79fd2e7,4404.0,10.741016684310196,10.7410161891456,8.369267093422895,8.369272998135745
29b24409,5587.0,10.725574351821908,10.72558292409233,9.952749213517267,9.952776588010341
ccedb12b,4401.0,10.710949404344085,10.711014896177792,9.733281724959014,9.733366609797047
d1ecf309,6168.0,10.702580737190194,10.702578379045054,9.440775083386116,9.440754471881432
861e71df,4700.0,10.692349280670589,10.692210180160288,9.13068309331032,9.130530977026016
cd7f1687,4232.0,10.677541672005553,10.677556339755196,9.450036471927435,9.450054727122499
aa95015b,4300.0,10.633867504132843,10.634179841986274,8.997207260154997,8.997573278114862
a056d01e,6557.0,10.60454363207797,10.60458683249058,7.002223445522685,7.002245986071879
122bd617,4570.0,10.603670644033073,10.603651976529521,7.993260948130405,7.9932481668346815
374be387,9965.0,10.577428352738602,10.592242766355525,8.858941395057501,8.869083177495957
4caa7289,5396.0,10.553608805648683,10.553685076475091,7.893652791830143,7.893722572928131
b0f53bf4,2755.0,10.532668706337573,10.532670638938589,8.77686003884291,8.77680336225499
a645da9a,5153.0,10.530717261375049,10.530758334229933,9.542036542675024,9.542034569648232
264feceb,5665.0,10.499821547849017,10.499564240307043,10.214679237180958,10.214459981235356
53f23031,8550.0,10.487271004786573,10.487485253829384,8.604716542123388,8.605011893718936
c03d4aed,4641.0,10.48545502437626,10.48548016746412,8.235160077434141,8.235111953406383
3584a6eb,4494.0,10.470807253166914,10.470738180477596,9.526319916142938,9.526276184568243
5138a660,3559.0,10.437102130027034,10.437473328074782,8.123113580122167,8.123473724231037
ec13af42,5462.0,10.423024601006043,10.422936849684284,8.336359355003482,8.336277161483116
fa667be2,7296.0,10.40029172041766,10.400308178430723,9.441492808602067,9.44153536475337
87aa3730,5607.0,10.39087719631964,10.390699919498054,8.089267584430088,8.089006711207745
177622d7,3154.0,10.374920719858233,10.374831760347686,8.16862964462513,8.168420593364802
f631da6e,4093.0,10.362062982514464,10.362037563067185,8.694002587424936,8.693996528730185
a6b8ac67,5453.0,10.350609928884234,10.350594777705245,8.632439919158129,8.63247888012112
0e5e560d,3253.0,10.35019152204022,10.350387807947191,9.570471299920296,9.57070561442682
6e9ccd38,8282.0,10.330487961260925,10.330499242651866,7.819205203817324,7.819279892087006
b19b0395,5813.0,10.325636496736305,10.325147903382803,9.60640742802905,9.605964880959505
8b9d8326,6163.0,10.319469553933173,10.31944199797618,7.4718184195051505,7.471794448603468
8c167025,5368.0,10.280935034190298,10.281006668988699,8.058415917044814,8.058523869669386
c2c4db09,6039.0,10.246145326831405,10.24620588383412,8.784843945987435,8.78490224775522
f72b268f,6404.0,10.20830795403802,10.208760379423905,8.771287857113814,8.77164893312648
1e5e3573,5480.0,10.207842873387063,10.207749397647776,9.062173130141234,9.062252015291284
13f598d9,7306.0,10.205985674452572,10.20597774434076,8.724463610336183,8.724467154181044
46a7190b,4215.0,10.201225793416425,10.201358828126413,7.78818252028314,7.788169773937751
e32da4ec,4689.0,10.173760736284747,10.173770884108194,7.730720496089856,7.73052043029548
109d9d70,4215.0,10.164126350767004,10.164151152573034,7.922682038989399,7.922684232406609
69c1bdad,2714.0,10.154195996162837,10.154235402646178,8.747319602764307,8.74729359370741
e5ff9fd2,2354.0,10.130793560757777,10.130781961564288,8.620678917168256,8.620704215472959
ce8399b7,1615.0,10.128237619174865,10.128246429371107,9.835625638032237,9.835689092951114
c9e980e8,4359.0,10.112912304625048,10.112875705524873,7.368672571169493,7.368614742619865
940a48d9,3963.0,10.097646854394283,10.097222665165225,8.365874897463474,8.365718282260195
2b547943,3480.0,10.04721989677667,10.047051485621198,8.522992625922877,8.522750078327192
a2e8e7f6,4760.0,10.034770396880981,10.034511142293299,8.155558339115,8.155255225553953
fb3848a1,5919.0,10.010664919675362,10.010602686080041,8.47976014336816,8.479769422135119
084d66f9,3885.0,9.949853336096389,9.949991046756821,7.463549258357766,7.46359672396714
3a223519,4583.0,9.944190404261679,9.943915429080578,7.501150578956744,7.500816468150236
c96c018a,6236.0,9.929442299385743,9.929553443766434,8.259860648904827,8.26002881827464
0390d174,4411.0,9.90475769050929,9.904732667901449,8.745887164537681,8.745823236752473
12f0cd90,5947.0,9.898912407440552,9.899038047640644,6.837561257224896,6.837673221170009
2cee0cba,5500.0,9.891487418907552,9.89149516786123,8.238638709076616,8.23863253315954
1aaf1da0,4804.0,9.868579450521521,9.86847680715374,8.334283318990927,8.334187030216487
c9578d27,4487.0,9.848197089765378,9.848234537416507,7.805605706274969,7.805635659259244
9d072e4c,5107.0,5.815672421166487,9.844326181974388,4.828448566108974,6.975729565963001
8a3da6d1,4593.0,9.838953039281625,9.839555386714343,8.164986990969147,8.16562747928162
4f4afcc6,5645.0,9.816098838720855,9.815901479709822,7.897360580818733,7.897270458041596
5d11dfb5,5895.0,9.80844910609653,9.80863725430411,7.738895652588919,7.739053347403237
ffefef30,4570.0,9.802892851716535,9.80315740685525,7.814103559358584,7.814279243874925
c84c65be,8496.0,9.794976038380725,9.795276308711456,8.625160803559899,8.625459312914927
2ddad940,5331.0,9.772433142499718,9.772581791791788,8.343956701092706,8.34415781811355
eb06a4e7,4535.0,9.755697518187796,9.755523405806583,7.7308851231811895,7.730711939583977
7993a768,5487.0,9.753556414165706,9.754076780633445,8.712796269207978,8.713436183960793
1b6ba517,6597.0,9.75050196234883,9.750352913774632,9.452601790657308,9.452457794354551
b585b4fa,4294.0,9.742512211778449,9.742115446500422,8.300694943020483,8.300350273371203
1d78281a,4949.0,9.723251091929233,9.723287809917096,6.740268867057128,6.740197745262923
c9e6734f,4735.0,9.651067837937212,9.651088006277867,8.927070793717897,8.927113660099895
e7d0c1de,4711.0,9.627840014339181,9.628098176143295,8.178301141303388,8.178472571059086
807f0298,3747.0,9.623440689382731,9.623457785903963,6.27781103521056,6.277795241085571
cdc60a53,5878.0,9.543889966524286,9.544035932269448,7.563289901396302,7.563398271303031
d114d9c2,6206.0,9.478279284416882,9.47804238749219,8.303493886852687,8.303226824024357
97cd5bf9,3449.0,9.43040713015104,9.430286928993521,7.791349541062849,7.791119706085582
f053a1b9,4108.0,9.429349723404856,9.429271659937346,8.406983457408714,8.406898259536609
96b7eea1,4332.0,9.394938410854996,9.386509708906358,8.9638977265824,8.95442887332218
76201745,4448.0,9.386406167416222,9.38617142520846,6.944695959258696,6.944366646980172
f9fc81aa,5598.0,9.347738866693083,9.347717262556209,7.254832201121834,7.2548842766362025
1295a25b,5551.0,9.337377497229642,9.337245842361675,7.529461642020206,7.529398039106702
c472c0b5,3054.0,9.325883584041582,9.325891478411672,8.465638074115796,8.465665332288024
20096916,5133.0,9.309002916251181,9.308993946821296,7.599406289110328,7.599492738501549
f6bc699b,3752.0,9.301350490928348,9.301248645608378,6.977784698683309,6.9777293237605
da940160,5132.0,9.294221988052206,9.29441881776395,7.775942614334769,7.776135073953954
49dbc14c,3872.0,9.27914319459731,9.279063803393955,8.385734897579928,8.385663500783014
198a5607,6251.0,9.272200002036785,9.272170532904415,7.174485963662519,7.174383420263791
6d590e26,6096.0,9.25525039301403,9.25525360272272,8.120464631143307,8.120470694046425
b1efb8a4,5998.0,9.248115184008771,9.248146364106217,6.782499294900637,6.782577251228881
91abc4c7,5848.0,8.299334554469919,9.238823706367603,5.585646247196263,6.143103765761268
c36625df,4742.0,9.229032468308699,9.228686206149183,8.295779312787726,8.295355780865378
71642c7d,4648.0,9.22740436584059,9.227639818698895,7.783212499850571,7.783353434937521
e737965a,5955.0,9.214851181381844,9.21492846620946,7.883597736490838,7.88370997922839
699ea575,4120.0,9.190201393003026,9.1898925235818,7.121068703318428,7.120729423006616
beda8696,5912.0,9.164035105531568,9.163986085770375,6.098353486259357,6.098271307454882
729665c0,4263.0,9.128861353519524,9.129049456930927,7.701062399888125,7.701202383906897
62a6f539,3693.0,9.073249536213638,9.07299182311679,7.567814642175447,7.5675392662297565
fcfcc902,2791.0,9.057686685290896,9.057461531773555,8.502055500159756,8.50194485060653
ff8bb73a,5927.0,9.054468428094198,9.054169206804051,6.632610872286768,6.632234742054614
f03f10fe,4145.0,9.050141829913821,9.05011190762978,7.438340614265974,7.438322287955432
fb73b13a,5640.0,9.21765538910346,9.047832663522408,8.065023478872684,7.8218104723124835
c2c6fc71,7119.0,9.0216357842716,9.021633831340571,7.650842649515465,7.65085925567257
27ebb9b9,5766.0,8.995793126603278,8.9957850925807,7.062818014064149,7.0628113415970715
5def1ce5,6443.0,8.99302731984984,8.993032596859694,8.085881099498998,8.085881568991843
796dbd4c,6248.0,8.970841738779406,8.970846506485643,7.729341156120111,7.729358522787819
e7818f7a,5371.0,8.965641627323249,8.965423038297297,7.993934707096345,7.993672970190062
9ae248be,5271.0,8.941434765422002,8.941167967166628,8.14025502392819,8.140017895680808
a5e6f7dc,5649.0,8.934525106995105,8.934378366384115,7.741492503134792,7.741368711699175
3bfee975,3603.0,8.924866865464342,8.924711583070156,7.617028421082739,7.616885475814665
1131525f,4159.0,9.238363356485902,8.907759608857527,7.833730403563868,7.411768524968213
ab3ced07,4250.0,8.876334392749827,8.876259891110031,7.387928870128299,7.3878818420534405
54a7e3c2,6155.0,8.87431832236079,8.874421285632573,7.731629058212208,7.731737656475525
2e43c2ea,5698.0,8.866551972526658,8.866550728378865,7.948877546548393,7.948885999897101
d9d6d94d,4919.0,8.835976421812726,8.835956398925532,7.872644216462859,7.8726268585970365
d6c320d9,5452.0,8.820651354747872,8.820834609426546,8.020242872385614,8.020422983905187
000d7d20,3836.0,8.815609896950368,8.815607810823312,7.322816566713256,7.322780813221392
a247e7cf,5674.0,8.813413572624581,8.81340165256246,7.120994396686168,7.120994585896906
9ad5410a,4205.0,8.806309183702728,8.806226232369688,8.35633527893862,8.356322586747577
5397ceb1,5255.0,8.768171978423698,8.768176891028805,6.762024903481875,6.762017977514914
eac10e86,6067.0,8.749404464244572,8.749236843993469,7.802098985530708,7.801921757231412
f40cd091,5166.0,8.740347571474867,8.740310097072463,7.121787209244383,7.121744530908465
cb879f40,6315.0,8.730737874423102,8.730687824876611,7.719312357873832,7.719271691791144
d9ae59b2,3648.0,8.710813004626788,8.710581593169657,7.517076970873161,7.516769810335969
3c3dbcbc,5069.0,8.708059209847372,8.707850724094284,7.656706110306849,7.656463152740803
726f3dc2,6723.0,8.698028697400595,8.69799546238971,6.489403358738815,6.489384789677575
d543916f,4799.0,8.693977006378299,8.694013180828113,6.3547003098142065,6.354647794130799
c2717d4f,4721.0,8.641403031542636,8.64173093167022,7.701722715074481,7.702060194103079
3bbe1f5d,6918.0,8.636156418937233,8.636264441902979,7.784893191500297,7.784983469336423
7b38844c,3749.0,8.597645827214858,8.59734713544832,7.626726764672433,7.626256345241659
5eae34a8,4904.0,8.588676725115857,8.58855005287865,7.11851676614529,7.1184491836657315
d1457cc5,6920.0,8.585546366909012,8.585479715129448,7.578786574621123,7.578815786454606
5a5269a9,6513.0,8.582067724523162,8.582036889536296,6.882307466117342,6.882272203375778
f07d7037,5563.0,8.56579721862916,8.565714051382656,7.538233681487069,7.538336887744073
995ff498,4526.0,8.530730907342345,8.530627444896355,6.552816992268772,6.552830978186879
bf39bc20,3303.0,8.527145310026345,8.527097989397566,7.010459077212596,7.010435889177995
70e1788b,9285.0,8.516995529952771,8.516767779144343,7.130358707333944,7.130161922487376
aed44918,2719.0,8.51195375737804,8.5119542510804,7.143472718661348,7.143519987684644
c43812e2,5527.0,8.490066634593843,8.489949280949146,6.885316710307599,6.885248737134805
4e050c92,3705.0,8.486302408195087,8.485964725993282,5.928439512785053,5.927964105946534
8c8348e8,3888.0,8.468127278629332,8.468011178998884,6.3968314963868815,6.396630281460073
74b6186b,3405.0,8.43409627640187,8.434052217972349,8.155549698332443,8.15553324426047
3df4b19e,4988.0,8.429607279480491,8.429440534760165,7.654447272905484,7.654311339315304
d463e527,4767.0,8.417090879911717,8.417099472962693,7.297226652699466,7.297208700160734
4f4ac5ce,5162.0,8.361748387440239,8.361812117286002,7.656472331070944,7.656512790141062
75cd5f11,4946.0,8.34916315439251,8.349261731384185,7.304553229840244,7.304604976197552
0dc835f3,4428.0,8.34525036381306,8.345455833794327,6.596456550806334,6.596434626282113
9a8ae0d6,6294.0,8.329185583026991,8.32916370966215,6.047156723143175,6.04712766929696
c6797dd7,4664.0,8.321956439455468,8.32201811456462,7.182902958337056,7.182899134117597
e6c55748,4472.0,8.321265361436392,8.321207552503616,7.363402608766063,7.363357828241703
c50b42f6,6014.0,8.32120722949216,8.321203289300307,6.858035658148457,6.858072833143104
3ac16ad0,5649.0,8.296155160891667,8.295985221233527,6.199500910762323,6.199189205206514
7cbbd047,5121.0,8.271596798279168,8.271572736014162,7.399857152971278,7.399853724143998
a85bb86f,3099.0,8.250362482927198,8.250293573730957,6.9845488409557,6.984651217997973
512943b2,5029.0,8.245672597021741,8.24598425386498,6.592672911477024,6.593120111383031
4936af16,3991.0,8.244949854565565,8.244937454292137,6.067460385471716,6.067484590096521
d1ee630d,6290.0,8.226791721461087,8.226616478119036,7.071844725362132,7.071838391857897
7e208414,4226.0,8.201412274204625,8.201097410208005,7.1408556127270515,7.140714844557722
be063506,4500.0,8.181916866212676,8.181522966534136,7.413785828216616,7.413420826903038
90386ee4,3840.0,8.167380706140463,8.167339616744874,5.981102740870767,5.980922178519846
01869cd4,5557.0,8.126235704452586,8.126231293531179,6.49720307853885,6.497182868087463
310c71a5,5245.0,8.121981595904906,8.122110449168963,6.846600483766273,6.8467347992765974
dc5fbe29,5203.0,8.098657358859688,8.098869739244416,6.244236460960813,6.244463646239001
a6ed2eff,5275.0,8.094693594531211,8.094724661159804,6.308294289253631,6.308375214052774
6dbe4b60,4648.0,8.079836840152124,8.079901892980903,6.158084551512004,6.157910604263453
1fee2b62,4641.0,8.0565379117783,8.056610709980605,7.194756351930458,7.194865480673281
2d9f6cb9,7338.0,8.02903934135972,8.02908209776832,6.961828124308789,6.961833895236413
abf460d2,3217.0,8.004538187924393,8.004652243252194,6.519921732855131,6.520082982181454
e4726608,4733.0,7.9981342675516665,7.998394813145797,7.188397238014744,7.188679454499433
8902c3f6,4959.0,7.99510557644672,7.995103441802908,6.993843139497828,6.993852825823291
22c5f93f,5172.0,7.988241835195971,7.988059641225514,5.358779924002529,5.358577450213071
647f2a41,3881.0,7.98625980364965,7.986086566695785,5.17851986726795,5.178264421013378
0c1b160c,5054.0,7.985942773595512,7.985945594710443,5.8170974744879365,5.81707708555267
e7c36e81,3531.0,7.981514006984732,7.981542551730996,7.382950802553953,7.382951475456209
5f75f796,5562.0,7.98021410804536,7.980205606456692,5.848057860879696,5.848018408802008
2d179ded,7008.0,7.912965296441673,7.9129212482181615,7.116539044376659,7.116525850231151
e5c92e59,4295.0,7.912518217288784,7.91252256216062,6.8177852219465045,6.8178060933475
8050c789,3077.0,7.861829260318742,7.861941209596167,6.552314781298476,6.5522947992987195
4b462989,3106.0,7.855483970620645,7.8554913445477945,6.494034150382717,6.49400675562317
bd6f0e19,5140.0,7.849907160893068,7.850563148930473,7.229040246431844,7.229676719316581
d3df146b,5787.0,7.849653788789544,7.849690651153379,6.047986733196617,6.048151293546786
060ab2b8,6258.0,7.83472237096737,7.834761958378423,6.474756594802066,6.474777162191056
0be01c24,4738.0,7.825554494013513,7.825527951027303,6.797593732481553,6.797590978227512
ee4aecac,5265.0,7.818656303454985,7.818677104406818,7.0988962961215885,7.09893251894935
c908edd0,5293.0,7.8180497545853695,7.818085680774788,5.886402291878249,5.88700299288925
eeda36f5,4797.0,7.807474623025449,7.806473987214996,7.207631810983954,7.206790695247486
b8c49c1a,4319.0,7.805500645041465,7.8056226911760325,5.988350434082499,5.9884212175734435
3e678ea7,6858.0,7.804859184870352,7.804756017629022,5.650412642272528,5.6503112922309695
dc7f9757,4360.0,7.773643989089911,7.773569305443834,6.874769935120196,6.874728334821863
89969c7a,4947.0,7.770803439717233,7.770815849553732,6.835455790504106,6.835469469295783
c99f9fae,6361.0,7.744302543951948,7.74402026019533,5.366099484049277,5.365620040597899
2c0c4a4e,4790.0,7.735523715760805,7.735530251863827,6.130318695010664,6.130331984458
eeed308d,3899.0,7.725208735084741,7.725149295150473,7.168169988308987,7.168173004682867
e85074c5,5675.0,7.677787765544282,7.677618906268941,6.379426355470228,6.379202341888542
0dd99dc5,7342.0,7.669913739120465,7.669926042354432,5.684146697397666,5.684091708150613
1944513c,4722.0,7.656107656755611,7.656083349433265,6.553738559536731,6.553714159799346
00e12e8b,4301.0,7.629806724610742,7.629805151376764,6.263799960349318,6.263803509580764
9719aa04,4871.0,7.614929117604178,7.614961222040109,5.699551466014713,5.699556611734256
729e9750,5919.0,7.589804074580072,7.589768932001408,5.946718411126642,5.946739094655374
ea0b99b7,9239.0,7.579801717853183,7.579909516776327,5.888287159953445,5.888370420903357
9efc812e,4450.0,7.576886393395553,7.576995376265445,6.662152071711728,6.662124153619749
3a824aa7,4201.0,7.574663704439769,7.574570808341759,5.778213325348885,5.778102778452403
4ed93db6,4657.0,7.573246848446784,7.572477807397447,6.536635886982086,6.535849669156387
c03b9305,4255.0,7.570945245381528,7.570931290534153,4.956593328266358,4.95651414315626
9b9e3b49,5118.0,7.537010189917106,7.536985916653377,5.860575077090424,5.860440192060043
94467f50,3035.0,7.512495382348999,7.512415560244245,5.67646644501149,5.676443499687584
dc7da28f,4774.0,7.492618105794113,7.492581746499354,6.4694016049298755,6.469381724800058
9ab94eeb,4442.0,7.489859447397922,7.489918599653467,6.529107004604087,6.529027001192845
46d41ff6,7901.0,7.453106767990493,7.453167448665394,6.3510620055660585,6.351140640300729
6a8fa194,3017.0,7.405991812415442,7.405770804384129,6.413032084058893,6.412911318618807
764072a5,2949.0,7.377121551380074,7.377131373266424,5.585685622438134,5.585732545138089
052d64df,2445.0,7.3431429166194135,7.343252883221226,5.632824963576306,5.632737699299376
e14d641e,3184.0,7.342171034473173,7.34224846774137,4.833139040326796,4.8331748536859935
fa31da94,5027.0,7.329698693944621,7.329442747087278,6.213985092806972,6.213865213879569
e0079ed1,3471.0,7.25018459572517,7.250422486089101,5.954498030669742,5.95479016404231
e149204f,6097.0,7.224518673713189,7.224327142742197,5.828483164943763,5.828387523242962
26d3a96a,4721.0,7.2220147546458096,7.222022768174512,5.633018021488465,5.633013085334937
925a7cd1,4517.0,7.204285547721856,7.204365626309477,6.834743051256149,6.834787309918686
ae0784a8,7823.0,7.175744348005011,7.1756972687640985,5.525468995918163,5.525410563073414
9def2eb2,6003.0,7.139060989334861,7.139022979768765,5.897700616375026,5.897639625052522
b7974e66,5558.0,7.119427080040448,7.11938391323498,6.192974072423078,6.192897797559729
cdc31d65,4840.0,7.110486259758923,7.1102686297789885,5.46243888777979,5.461911784500539
6ea22614,5971.0,7.107761329395047,7.107664793597922,5.755900561530918,5.755841207047708
73348914,4221.0,7.106670405305591,7.10708735596067,5.4577894696498355,5.458339725348094
7cd4bb31,6439.0,7.091430227495506,7.091446615166354,6.098380236428605,6.098365456172368
6e6d122c,5632.0,7.089047551345184,7.088996816444673,5.181617500491263,5.181436837723675
1d3fbf02,2694.0,7.081092280476778,7.080379430396806,5.838585015477944,5.837766818446208
ab6fe95d,5491.0,7.055528410094774,7.055581975212653,5.7738400964173024,5.773835134277629
1619e2ca,4443.0,7.047650227753591,7.047651782880953,5.400039452281371,5.400026878589955
c6c96179,4004.0,6.982049805033118,6.982234411448241,5.537789537656173,5.537957673957673
1bcb2fcf,4524.0,6.981631978840601,6.981359017164617,6.164311072185488,6.164088995026116
2ee0235b,5556.0,6.955570833143702,6.955124669220079,5.571273085413409,5.5707924828761435
3b21ea64,7376.0,6.945556470534457,6.945524597829345,5.487523009472234,5.487480922842273
43b06c70,4846.0,6.945170737444028,6.945163434726106,5.328496060806813,5.328448720654069
efde6ac3,4559.0,10.011728455550976,6.8791122348397895,7.291059885839721,5.3430164446143
8d92cb49,3589.0,6.87745535604041,6.87731209618984,4.850727704800603,4.850614617670502
2b034622,5203.0,6.835027929581623,6.834684315107423,6.087616317373734,6.087337911773181
aff4e561,6026.0,6.831648818219549,6.8313911281554205,5.363611423448752,5.363376639858183
af7a59ce,3024.0,6.822119825408109,6.821379065295373,6.0652187018716335,6.06453071772287
3ef6372a,4727.0,6.801424116916692,6.801444652674193,5.9795028559014805,5.979589611750082
113011eb,3272.0,6.778804472143255,6.778762603986389,6.077979346056777,6.077849159189227
5fffa282,4201.0,6.778497386325191,6.778220287816426,6.1552950563534745,6.1549307030085245
0a57a29c,5821.0,6.714377604106501,6.714291245795738,5.618881788717066,5.618858729290715
0498acab,4798.0,6.707025510663481,6.706964578695699,5.274584918463352,5.274489451221745
87695469,7003.0,6.688136635119513,6.688024217727958,6.122705098408222,6.122598755293638
ddc790ff,4726.0,6.6747665034519885,6.674518194140843,5.799602506533994,5.799386695096316
d60430e6,2511.0,6.671217116936334,6.671084953531521,5.730772890202537,5.730635466984554
940e709a,3348.0,6.663976034306145,6.663949183780142,5.333397482726162,5.333374565847436
fd3b4faa,5022.0,6.634743459016205,6.634871650184084,5.389688559480694,5.389714752395297
a0e92ed6,4897.0,6.576393626420592,6.576340367937402,5.322382764807988,5.322203194466851
f8f59188,4807.0,6.56072338726466,6.560687904138568,4.9415591659213325,4.9415514325938075
ab94878e,6004.0,6.549708155908408,6.549758034855299,5.519611044995058,5.519636195209387
47ee27ab,6397.0,6.54259986562917,6.542572014755854,5.701713926765714,5.7017133212801765
d7ba4f9d,6023.0,6.526045776811874,6.525896969026977,5.810470503250857,5.810386217208108
6ede926a,4938.0,6.507006607976948,6.506978323922387,5.809365568747692,5.809321811064328
18d24f7b,4558.0,6.501525316147419,6.50159144534237,5.553975646768407,5.5540561814740705
a3518960,4967.0,6.4927789959551205,6.491989564156389,5.369041962633784,5.368551992668218
877ed19c,3708.0,6.466494667024908,6.466778465997488,5.198181156667026,5.198541254678065
dd7d638e,4301.0,6.46138412896128,6.461314549261086,5.485665747775221,5.485646840208967
8cc21f01,4044.0,6.451541488950026,6.451505103529183,5.396485094260318,5.396463293269401
5a5d1982,3894.0,6.4126682200968155,6.412210083742975,5.48215630824574,5.481743796652096
