well,rows,rmse,mae,bias,baseline_rmse,geometry_rmse,rmse_improvement_vs_baseline,rmse_improvement_vs_geometry,learned_alpha,oracle_alpha
02e7fe5a,5108,21.503699752740435,17.446100277144787,17.271086487013854,82.25121427855869,6.302570128767527,60.74751452581826,-15.201129623972907,0.7141691968222726,1.0
d41beaf2,4753,21.50143297810729,19.249245643375918,19.20758631191822,42.23718444111888,16.514977198140855,20.73575146301159,-4.986455779966434,0.7926781521800695,1.0
593876b6,4842,21.447133818216,15.844681216677419,12.036126662770217,77.19718740055444,10.796959017209073,55.75005358233844,-10.650174801006926,0.7261862189462547,1.0
93f5d2e6,3691,21.42435645364585,14.301030239410323,14.203161176686312,20.10571368100563,21.863113109649348,-1.3186427726402208,0.43875665600349834,0.7520923506833559,0.0
389ae58f,6463,21.254637287168535,19.839864360214293,-19.6020782723857,140.0715650463152,44.07457004702614,118.81692775914665,22.819932759857608,0.8528285500969179,0.75
12f0cd90,5947,21.218133193107658,16.619801327835784,16.61369661899794,69.06777599480264,9.898912407440536,47.84964280169498,-11.319220785667122,0.7829256114197993,1.0
d9eca87b,6373,21.198520611839623,16.742688920826755,16.742688920826755,15.343550038625514,27.32620557820115,-5.854970573214109,6.127684966361528,0.823813291306086,0.25
7bb17b96,3922,21.174685796159483,18.390481127518285,-18.390481127518285,84.26953911471156,14.91697858593634,63.09485331855208,-6.257707210223144,0.9067212568274319,1.0
b881d27e,4009,21.0747584300576,20.24193967601561,-20.24193967601561,40.931062768294794,16.892125499393245,19.856304338237194,-4.182632930664354,0.815999628398229,1.0
11d0f5ac,4883,21.062127647598977,18.13090376045802,-17.836789776911775,22.169205194123972,20.756817015404394,1.1070775465249945,-0.3053106321945833,0.779584438800992,1.0
43b06c70,4846,20.97693139112222,16.981249663011067,14.305100266680382,135.9219885682827,6.945170737444023,114.94505717716048,-14.031760653678198,0.8422174701565404,1.0
656a067b,3051,20.732668663424597,18.140834527348293,7.158214192177353,55.75692196528068,14.81220187219885,35.024253301856085,-5.920466791225747,0.7401785076473408,1.0
4654e7de,5373,20.719355590527336,17.880109093002023,16.23566442425004,61.65548320622408,6.28514218237116,40.93612761569675,-14.434213408156175,0.7144963460917573,1.0
466fc788,6197,20.62575983358516,17.481047566083518,-15.602661349850937,229.43422601956843,20.62575983358516,208.80846618598326,0.0,1.0,1.0
1295a25b,5551,20.57213874855469,14.4532784403192,13.460148622428234,61.722458214826744,9.337377497229642,41.15031946627205,-11.234761251325047,0.7268982908470076,1.0
543198e8,6503,20.520190194919856,15.476822278396043,1.506451473597,41.49495237304369,18.980853642703078,20.974762178123832,-1.5393365522167777,0.7750118195526646,1.0
5254b6db,3274,20.493285210895444,16.653042199491857,16.315960556907598,88.26051554883077,4.863363632173534,67.76723033793533,-15.629921578721909,0.7386888071285299,1.0
e5ff9fd2,2354,20.469229740444153,17.904244053324945,-17.904244053324945,35.27842514080556,10.130793560757748,14.809195400361407,-10.338436179686404,0.5799656883887048,1.0
2d2d0c6b,5045,20.444986717815585,17.75332961569319,17.75332961569319,86.60699676269549,5.19165189269569,66.1620100448799,-15.253334825119895,0.8061504674250092,1.0
32fe84c9,6408,20.386995615339973,18.547277898982585,18.547277898982585,91.05713752258407,23.033329832797097,70.6701419072441,2.646334217457124,0.9739457008349561,0.75
a0b83014,5035,20.239417764244884,19.00753868163433,-19.001660322518266,44.51883225822434,15.740593333381709,24.27941449397946,-4.498824430863175,0.8266743693718887,1.0
c59b6c4a,5499,20.15000574072836,17.70202721322283,17.70202721322283,20.952603428128082,19.88748386664085,0.8025976873997216,-0.26252187408751126,0.7531636160914678,1.0
44a94013,4903,20.019670703998486,17.281486254092247,17.281486254092247,94.65045497103172,21.891236293850866,74.63078426703323,1.8715655898523806,0.9783078019212673,0.75
95b559e7,2887,20.00658945131514,18.915051460953386,-18.915051460953386,20.38335913388356,19.77294563203413,0.37676968256841903,-0.23364381928100997,0.6062048121494521,1.0
368fe682,4936,19.928030564191026,17.795810855309668,-16.99457824579998,40.500127092371336,13.486822512429683,20.57209652818031,-6.441208051761343,0.7451594031158517,1.0
a7744f5b,4377,19.900401791877048,15.82328605450569,-15.82328605450569,62.965711558711476,12.098600109849237,43.06530976683443,-7.801801682027811,0.8420825229664253,1.0
14fee784,4910,19.81733461311454,17.025833191341157,8.643885065262236,26.382149942119828,22.161680649512768,6.564815329005288,2.3443460363982283,0.7779065503151587,0.5
633774dc,6233,19.814774419642397,17.080239293967974,-15.102641082118454,49.15137467935007,14.428603626787732,29.336600259707673,-5.386170792854665,0.8362300026065868,1.0
a5aa7973,4616,19.80496226399941,16.57760418451614,14.311654901258946,39.774733734284474,13.884387600814197,19.969771470285064,-5.920574663185214,0.764386037837051,1.0
efe96181,4012,19.802284729851714,19.257944649252806,19.23445040027561,92.09301678395721,26.67474767418689,72.29073205410549,6.872462944335176,0.9315283207715664,0.75
27c3155b,4958,19.77886805257432,18.74069016901645,18.67208429898851,18.11085336032788,20.532546096925202,-1.668014692246441,0.753678044350881,0.6905037176301088,0.0
47222616,4406,19.646209664992053,15.96925182995352,-15.052838963211114,87.88771307331466,13.969142290137713,68.2415034083226,-5.6770673748543405,0.9189629331214912,1.0
5693dde2,3488,19.470153256074045,17.755426634762728,17.755426634762728,45.8516136315246,11.335837753508619,26.381460375450555,-8.134315502565427,0.7584091645731428,1.0
75c20ec7,5361,19.33554062771635,17.46282764889855,-17.381679323415476,128.77660654368077,10.872422850618953,109.44106591596442,-8.463117777097398,0.9123388398630534,1.0
504c8b08,6367,19.225015832914856,18.61917081292334,18.61917081292334,91.33100983866457,19.225015832914856,72.10599400574972,0.0,1.0,0.75
c593337f,5208,19.167988629020506,14.765527643570008,12.480514183581775,11.93635116636374,23.433284501223138,-7.231637462656765,4.265295872202632,0.8449794466717231,0.25
d6dd7330,6193,19.14598295096211,16.190857302035436,-15.388217192714063,44.57337816547388,11.882868312821401,25.427395214511773,-7.26311463814071,0.7513334047558211,1.0
73b1447d,5670,19.120626477734838,14.862471855316324,-11.242417257776658,73.81276602373383,13.009290226975246,54.69213954599899,-6.111336250759592,0.8747667467130401,1.0
877ed19c,3708,19.01282374877061,16.54898917684238,16.544511239584818,45.07063320842499,6.466494667024885,26.057809459654376,-12.546329081745725,0.666601922378213,1.0
13f598d9,7306,18.888142272269313,14.098551815428007,11.839078008579223,73.57630878829514,10.20598567445257,54.688166516025824,-8.682156597816743,0.69877760803911,1.0
ee0300f7,4544,18.865080775033878,18.253111806675868,-18.253111806675868,8.627626581464789,24.056262194706036,-10.23745419356909,5.191181419672159,0.7685487646683118,0.0
5d7198fd,3368,18.86244762960425,13.421669469509476,11.110213700704142,30.653757713070103,12.870328994714274,11.791310083465852,-5.992118634889977,0.6396851405688445,1.0
2ac7cb6b,4990,18.817274540510653,14.40307569119611,9.306239389696877,19.596293256603055,18.489821358171938,0.779018716092402,-0.327453182338715,0.6942198115122681,1.0
33c40295,4169,18.790507938358232,16.73870163710936,-12.718142411509415,126.64004714641288,11.651029720581018,107.84953920805465,-7.139478217777214,0.9315972518058357,1.0
fc03f21f,4803,18.77442090659405,16.199280262933897,16.199280262933897,39.25108355416252,12.88649243566524,20.47666264756847,-5.887928470928809,0.760247495310046,1.0
0be01c24,4738,18.683712922447757,16.728484148134935,-16.728484148134935,61.574868528974285,7.825554494013513,42.891155606526524,-10.858158428434244,0.7830281188206176,1.0
01869cd4,5557,18.679654386398813,16.72552889715959,16.72552889715959,89.38301055748124,8.126235704452583,70.70335617108243,-10.55341868194623,0.815701078401114,1.0
a4719920,5884,18.674095009305816,16.659843647183546,16.51349031919535,63.87283013522971,6.399783992620094,45.198735125923896,-12.274311016685722,0.7505082173451175,1.0
f5859199,5790,18.61653476508021,17.244780743412132,-17.159826795366197,179.51322946646647,18.61653476508021,160.89669470138625,0.0,1.0,1.0
660d9546,4732,18.609805422158136,15.303127852051045,15.303127852051045,35.28619828534838,13.041120899850338,16.67639286319024,-5.568684522307798,0.7414616144841549,1.0
5f6756c5,5931,18.591417735602807,17.38090494482929,-17.291928515156478,141.692331540063,11.31635342173132,123.1009138044602,-7.275064313871487,0.9388300749682413,1.0
940e709a,3348,18.583564482837183,16.025131554698866,-15.869611085202376,60.643074759466856,6.663976034306115,42.05951027662967,-11.919588448531067,0.7687848978191303,1.0
9da441ba,5783,18.532500626613587,17.3794459553218,-17.277517214645595,46.604131768784015,13.490451926378189,28.07163114217043,-5.042048700235398,0.817936510863836,1.0
8902c3f6,4959,18.527678697094533,14.843169099211874,11.150217971088974,54.143881281923655,7.995105576446713,35.616202584829125,-10.53257312064782,0.6963279006174878,1.0
4c2208f5,5384,18.503117071300835,15.066648553073655,-11.878341984356235,62.835631285220785,35.11863722709825,44.33251421391995,16.615520155797412,0.7293640782544125,0.75
1e5e3573,5480,18.434400598769503,14.527169743005523,8.962455617376948,59.294934639494066,10.207842873387056,40.86053404072456,-8.226557725382447,0.7411247529778414,1.0
5fb1c15f,2860,18.392469924694478,17.087708110844467,-17.03335037254035,18.291082508578185,18.479085068881254,-0.10138741611629243,0.0866151441867764,0.5473960798737099,0.0
276b012a,4837,18.345829130021944,13.75646983648025,-13.084176585485238,38.53475133717519,24.250303861079487,20.188922207153244,5.904474731057544,0.81041077190305,0.75
df73b8f3,5311,18.33939336551584,12.58290277773505,12.125518988843865,15.617554195793542,19.452375519895416,-2.7218391697222977,1.1129821543795764,0.7173285858191741,0.0
a4f989c2,5385,18.334473842016052,16.85149530173233,16.68814981895381,39.802173607906454,12.506377450860345,21.4676997658904,-5.828096391155707,0.7763694738130729,1.0
3a0af893,2927,18.311588908334915,15.393098786731503,-15.371095034895967,18.6897660134781,18.01110650032113,0.3781771051431839,-0.3004824080137851,0.5526455180308248,1.0
b3388334,6080,18.220486712569265,15.6343357821104,15.233773557291041,39.05620134258297,15.115613379622621,20.835714630013708,-3.104873332946644,0.747136775808333,1.0
57796579,5890,18.180337860839995,15.255049498092378,-14.6245300053465,214.9165017639496,18.180337860839995,196.73616390310963,0.0,1.0,1.0
7acda2df,3091,18.17289259111393,14.83869569657065,-11.98697649339517,47.97472517842937,13.327272772512801,29.801832587315438,-4.8456198186011274,0.8528249097990064,1.0
9b5b61c1,5532,18.165695973630573,14.745218371987887,14.691498177900263,62.32502730342579,5.539563273639958,44.15933132979522,-12.626132699990615,0.7464420191290515,1.0
3f603129,5051,18.123599025167668,15.340898697423397,-3.336935541456921,123.0819771614171,25.06914208515056,104.95837813624944,6.945543059982892,0.8442973962938,0.75
9efc812e,4450,18.029265448739995,15.602753464969659,-15.162270743222475,82.19752053851913,7.576886393395551,64.16825508977914,-10.452379055344444,0.8425557636265889,1.0
1944513c,4722,17.979043492930327,16.30398642566365,-16.249880562246133,57.84564705797064,7.656107656755611,39.86660356504031,-10.322935836174715,0.7811600500835515,1.0
d1ee630d,6290,17.893408105221756,13.69088099583665,10.594549245626093,136.08383180634885,8.226791721461062,118.1904237011271,-9.666616383760694,0.8716344945592008,1.0
4936af16,3991,17.838591395002155,14.355091764691158,14.171008205778556,49.42024665537094,8.244949854565562,31.581655260368784,-9.593641540436593,0.757903364512141,1.0
aaaf3c03,2997,17.835291424985083,15.677910719169834,-3.422173719324375,25.863544699581595,15.305212817506648,8.028253274596512,-2.530078607478435,0.6636514186823975,1.0
54753541,4026,17.83188876919968,11.580251597690257,-3.301092720232976,32.89089015172026,15.533014056999082,15.059001382520577,-2.298874712200597,0.7833459074333488,1.0
27300fd5,5467,17.75839273886577,16.73934218303032,-16.696638508278305,17.389589831741016,17.904891790033414,-0.3688029071247527,0.14649905116764472,0.7346364601876962,0.0
698930d1,4741,17.740789865431537,12.583161674553471,-12.579154480621229,36.120905630407094,11.887768818737488,18.380115764975557,-5.8530210466940495,0.7453967478746368,1.0
059c8f24,6258,17.72647650395131,14.6645026952588,14.559976207041302,99.33988300129407,6.316441225231413,81.61340649734277,-11.410035278719898,0.8060505021412926,1.0
ed6e6e54,6048,17.666352913495693,14.672156676793977,-12.264130880746434,42.07103078145944,11.318581033032002,24.40467786796375,-6.347771880463691,0.7338088104369754,1.0
ae069086,4770,17.52446074758899,14.251427926033182,12.114092181770202,38.31857966234598,13.341502078156344,20.794118914756993,-4.1829586694326455,0.7878399057073034,1.0
75d20a82,5067,17.484846871538156,15.05391476231198,6.030893972074829,17.230705080539593,17.56768311914957,-0.25414179099856327,0.0828362476114144,0.7614245743423756,0.0
24d8997e,3442,17.470425588546743,14.751611316423427,14.264715330665172,58.21923179231263,5.2549140690573735,40.74880620376588,-12.215511519489368,0.711485235956531,1.0
0a57a29c,5821,17.465607615731994,14.824844826229212,-13.956794593179927,73.62596092318074,6.714377604106491,56.160353307448744,-10.751230011625502,0.8312676618161969,1.0
19fb4f7b,5620,17.30657453754824,16.471339487252983,-8.668648389859102,96.00728793286487,11.312392534680582,78.70071339531663,-5.9941820028676585,0.8801592401441031,1.0
ff8bb73a,5927,17.243342815648827,13.896953144777815,12.845174883182173,39.775252358422215,9.054468428094198,22.531909542773388,-8.188874387554629,0.6669753141615099,1.0
29de15c8,3431,17.236879119049743,15.059732144058982,15.059732144058982,43.83971715861097,5.120655954940036,26.60283803956123,-12.116223164109707,0.6828290202087993,1.0
26623a50,5735,17.18788163293033,14.804844119399942,14.804844119399942,19.63642498152916,21.613007641693823,2.448543348598829,4.425126008763492,0.8149442586638994,0.5
2d35f86d,4896,17.182528430513184,15.517378818948487,-6.842572343621189,61.31383892628752,12.668556974607771,44.13131049577433,-4.513971455905413,0.8649022256774336,1.0
e201fd6d,5070,17.177878529334627,13.566956648566586,10.662061876172043,16.371250707380042,17.444213810356302,-0.806627821954585,0.26633528102167503,0.7630505468634781,0.0
9af1ffd0,3525,17.137381701919875,11.670858837595228,11.529689902065671,18.128053838502368,16.7775667357636,0.9906721365824929,-0.35981496615627506,0.7320566960010636,1.0
d6c320d9,5452,17.119085784042266,15.534992228846312,-15.454967094839896,42.157107231315265,8.820651354747858,25.038021447273,-8.298434429294408,0.7424561295945324,1.0
ae0784a8,7823,17.092063115292465,14.547626599778404,-14.534973071528583,54.573838852488954,7.175744348005019,37.481775737196486,-9.916318767287446,0.7645383409792381,1.0
5bd25f59,4210,17.02318849219126,15.161132993226712,15.15412821394326,51.50008094926882,3.5294235096170694,34.47689245707756,-13.49376498257419,0.690690605951371,1.0
367456ce,5569,16.952885865465635,15.349048648679469,-15.349048648679469,74.95180496104153,11.415765204167778,57.9989190955759,-5.537120661297857,0.8997163014558427,1.0
764072a5,2949,16.921843327351176,14.78069597241269,-14.78069597241269,55.31802889111935,7.377121551380065,38.39618556376817,-9.544721775971112,0.7849464504647132,1.0
d1ecf309,6168,16.8605142071515,14.116352448140798,-11.014038072518836,43.498974936327485,10.702580737190198,26.638460729175986,-6.157933469961302,0.794863582357752,1.0
8a89da23,3935,16.829656501361946,15.823362664360424,-15.777035345366818,9.48665482381776,22.035864137921376,-7.343001677544185,5.20620763655943,0.7048931296324931,0.0
7993a768,5487,16.783894305842384,14.753784721224834,-14.467950357751223,40.36685112014753,9.753556414165704,23.582956814305145,-7.03033789167668,0.7679986813247082,1.0
45fb3e21,3649,16.757362852833815,12.575412968307361,12.206993516970659,7.101549817320331,23.274753252793673,-9.655813035513484,6.517390399959858,0.6410209160813065,0.0
f6bc699b,3752,16.713133343537812,13.586276824490074,9.728109959016514,60.438008993474185,9.301350490928355,43.72487564993637,-7.411782852609457,0.7486839480451065,1.0
6e9ccd38,8282,16.666817030174915,12.554374168647406,8.008302195918644,49.163079548022544,10.330487961260934,32.496262517847626,-6.336329068913981,0.7741382162441351,1.0
a7fc3e6b,4764,16.473013045387013,13.21799429820296,-13.201719806148077,18.149529358993682,15.849637955727156,1.676516313606669,-0.6233750896598576,0.7110797697040752,1.0
d5df0ff5,4032,16.43425787350205,15.519354592725346,15.519354592725346,16.351335751344372,16.476753731088486,-0.08292212215767947,0.04249585758643448,0.6852232544924931,0.0
e0f36d98,4976,16.430319920512495,13.983072077724719,-13.857254165091524,39.64189060759154,13.147333615541015,23.211570687079046,-3.2829863049714803,0.8404882788902355,1.0
5b7b6324,6564,16.414437775231725,12.968364170697944,-11.2821318221937,17.673226229685234,16.021381050218935,1.2587884544535086,-0.39305672501279076,0.7080969771136754,1.0
3932faa6,5452,16.37605775616158,12.725558086446725,-5.532319495087163,64.71607260532299,13.5384979773621,48.34001484916141,-2.837559778799479,0.8680202600928066,1.0
5663b2b7,4972,16.303174866671394,13.533786761983423,6.600679669128324,16.28409405856329,16.318789608839353,-0.019080808108103753,0.01561474216795844,0.7074309118076754,0.0
53134831,5126,16.24767642520028,15.720025208644698,15.720025208644698,72.68767075976292,19.421918737878272,56.43999433456264,3.1742423126779933,0.9625027584908957,0.75
15e154a1,6068,16.24108275692637,15.191165110947766,4.197204990409541,156.28669577562778,16.77636493681392,140.0456130187014,0.5352821798875489,0.8679516862791739,1.0
a4cdbb0f,5204,16.23286768106228,12.255905428357131,-7.70240351724629,122.02500779797087,12.022995259041442,105.7921401169086,-4.209872422020839,0.9358750104520914,1.0
72dd8501,5193,16.124543134495998,15.186643422448421,15.186643422448421,55.616633505654114,5.542696685917228,39.49209037115811,-10.58184644857877,0.6858428790504806,1.0
044af7d1,4519,16.122946644200347,14.041199867903053,11.974781436159157,96.71160158705301,6.079315228282309,80.58865494285266,-10.043631415918039,0.8292036203959599,1.0
58850d2c,4995,16.10382347112296,15.352860653858968,15.352860653858968,14.887955622671049,16.491265143429025,-1.2158678484519125,0.3874416723060641,0.7596675761345077,0.0
98177ced,4772,16.028792009062972,14.4329486332353,-12.901181498259984,84.07506574669577,6.229596112204521,68.0462737376328,-9.79919589685845,0.8484511329039639,1.0
ffefef30,4570,15.93447015428283,12.19228114608981,11.42254809578158,31.892408773355573,9.802892851716534,15.957938619072744,-6.131577302566296,0.7105299831065539,1.0
09441b8d,5488,15.820571244470827,12.564931959996052,12.564931959996052,15.9390645279074,15.785095525200175,0.11849328343657284,-0.03547571927065185,0.7102796380858185,1.0
6dbe4b60,4648,15.809137285635297,13.538570803395507,-13.504586410704048,86.1847259166395,8.079836840152144,70.37558863100419,-7.729300445483153,0.8780578746107792,1.0
155887bb,5585,15.790870795285686,13.960044764224882,-12.083512450385294,171.7848070598465,15.790870795285686,155.9939362645608,0.0,1.0,1.0
77e4821c,5393,15.784560859989464,13.060438912571936,-12.865458911213219,19.218605395377665,14.804457775940927,3.4340445353882014,-0.9801030840485367,0.7742495693195022,1.0
ec0d597b,4616,15.753890283439885,10.711391250966528,-9.971050936543682,16.44325138720608,15.480664625344975,0.6893611037661938,-0.2732256580949102,0.7063440780632745,1.0
85380836,6618,15.715143873756851,14.024945557861493,-12.42219199734392,128.50988804092395,14.794522168221306,112.7947441671671,-0.9206217055355452,0.9916991323078683,1.0
46d41ff6,7901,15.706231601173169,14.136417479591001,11.67746683463999,43.86351420391342,7.453106767990509,28.15728260274025,-8.25312483318266,0.73672181532818,1.0
b56bc0aa,5602,15.650259508862527,14.620126171694567,-14.367032307307689,104.1590928496112,11.469334657122985,88.50883334074867,-4.180924851739542,0.9523235769017933,1.0
eac10e86,6067,15.649496524790399,14.060034550380019,14.060034550380019,39.55360875752542,8.749404464244584,23.904112232735017,-6.9000920605458145,0.7691073165852753,1.0
14ab73fb,3649,15.53764384507301,13.859748445135214,13.859748445135214,14.81915286795364,15.865441681355707,-0.7184909771193695,0.32779783628269676,0.6946523343718884,0.0
b7cdcecb,6168,15.528555105004413,13.340225738647463,13.022189720214717,134.02504214713738,3.679287785804288,118.49648704213297,-11.849267319200125,0.8837745438123141,1.0
cda7eb37,5973,15.497444410137755,9.893692452045855,-8.839757067212338,41.36830581084565,10.988000214497022,25.870861400707895,-4.509444195640732,0.8151060509798138,1.0
a3f71395,5543,15.48105990867446,13.859714630794125,9.850784781647056,15.089395383508826,15.677537112728318,-0.3916645251656341,0.19647720405385805,0.70533490311059,0.0
3aaa2b30,4711,15.457594825251615,13.846461629978226,-13.074008450389677,17.520232328990414,14.708551605793383,2.0626375037387987,-0.7490432194582315,0.7313616417681675,1.0
a622ce4d,6298,15.43201058252077,13.711653178101098,-13.711653178101098,47.221006424061194,12.084604333372813,31.788995841540427,-3.347406249147957,0.865838262404168,1.0
aa95015b,4300,15.430249858357792,13.766609072480064,-13.262526444032506,84.31033830007665,10.633867504132857,68.88008844171885,-4.796382354224935,0.9255864571369181,1.0
b1efb8a4,5998,15.289799784716294,11.629672015092265,-11.352250765207279,41.779123581062,9.248115184008766,26.489323796345708,-6.041684600707528,0.7983898885402557,1.0
204cc64b,4805,15.28467847821794,11.998895001018893,10.625700791482037,56.62970936930308,5.803296945289431,41.34503089108514,-9.48138153292851,0.790287404250844,1.0
cbb406b5,6328,15.257597727889424,13.417696879747858,-13.37779625568008,43.85183848862638,10.84949298588916,28.59424076073695,-4.408104742000264,0.8410088414987452,1.0
8b12bab6,5234,15.232186996882612,11.69452555516196,-10.38965604654905,15.811256392108719,15.074419112570153,0.5790693952261066,-0.15776788431245947,0.771805184829832,1.0
a783cc24,1889,15.217286643980763,12.201094434473404,12.181399286852198,6.850075798256675,26.888970584313032,-8.367210845724088,11.671683940332269,0.6410409488729949,0.25
512943b2,5029,15.168904772918594,12.748905178295106,12.748905178295106,32.025693065195874,8.245672597021732,16.85678829227728,-6.923232175896862,0.7032827102312014,1.0
9c350a6a,6052,15.154584239686155,12.285674810178906,-10.741078076384202,17.397946606336834,14.392809954810666,2.243362366650679,-0.7617742848754894,0.7375481075614454,1.0
aed44918,2719,15.14270860330159,13.403015481566998,-13.379761922601608,39.93594087587878,8.511953757378045,24.793232272577185,-6.630754845923546,0.7782872621053748,1.0
d90aa14c,10018,15.128847992042214,13.358817187844432,-9.649269583472327,180.05750083440554,15.128847992042214,164.92865284236333,0.0,1.0,1.0
0bbf5e67,4298,15.091983284276308,13.995353495603684,13.992987817677978,156.9684931857594,15.846874951769037,141.8765099014831,0.7548916674927284,0.9950977238009002,1.0
1285a37b,5597,14.995913205477668,13.989084059928466,13.989084059928466,37.07373013669177,5.680151698725326,22.0778169312141,-9.315761506752342,0.686184688037076,1.0
99529c45,5840,14.964296923201623,13.526999510507787,9.33650543458756,85.38535592547247,21.18090625485164,70.42105900227085,6.216609331650016,0.8798179498979553,0.75
25050f63,6124,14.876594188174822,13.173848404613741,-11.72492737238304,1167.3859927641797,14.876594188174822,1152.509398576005,0.0,1.0,1.0
d543916f,4799,14.760795708644379,11.767495584412739,-11.195638711769984,63.83733467626944,8.693977006378299,49.07653896762506,-6.0668187022660796,0.8741793819659557,1.0
4caa7289,5396,14.742064631257948,11.368198678448847,-10.478163154318832,102.53279812832092,10.553608805648667,87.79073349706297,-4.188455825609282,0.9512412340307741,1.0
729e9750,5919,14.69981051876304,10.690070451090092,9.723362084312916,64.71214041170427,7.58980407458007,50.012329892941224,-7.110006444182971,0.8140375260347203,1.0
c9578d27,4487,14.647573677365559,12.485920142509565,10.166875221126102,49.030816983329345,9.848197089765405,34.38324330596379,-4.799376587600154,0.7383363509668528,1.0
82aab6d2,6140,14.643654264953428,12.603120003372153,12.360266568183894,165.36711907637155,14.643654264953428,150.72346481141813,0.0,1.0,1.0
dd6bc5b2,3602,14.607000674867724,11.955266589201008,-11.597344372013383,31.793270226222404,10.844819663902445,17.18626955135468,-3.7621810109652785,0.8123610341688706,1.0
43c7f85a,5978,14.593634290817102,12.329093703819538,12.329093703819538,11.180370167514397,15.533622071413626,-3.413264123302705,0.9399877805965247,0.7911772048763653,0.0
89969c7a,4947,14.572541334331067,11.91884617080913,11.890893348280589,82.72363229649194,7.770803439717221,68.15109096216088,-6.801737894613846,0.8423156601835919,1.0
d0a43760,4041,14.550203536901416,11.982031609175667,-11.933682795272412,73.0954490648403,3.7871125428579258,58.54524552793888,-10.76309099404349,0.8340175027594452,1.0
7ff89f8f,7337,14.5489320504897,11.842551015929788,-8.619893658327825,14.155555516103233,14.73629984403301,-0.39337653438646747,0.18736779354330935,0.6930569452126976,0.0
00e12e8b,4301,14.526791085537749,12.688992479369462,9.060890869914555,53.3094335247603,7.629806724610746,38.782642439222556,-6.896984360927003,0.8046949904871556,1.0
b585b4fa,4294,14.461535707253535,11.415260133613689,-6.278853090939498,49.255457759598784,9.742512211778449,34.79392205234525,-4.719023495475087,0.7925025933997693,1.0
1131525f,4159,14.460406034547699,11.128898707213068,10.380012497709462,154.56560230332244,9.238363356485886,140.10519626877473,-5.222042678061813,0.8714248630210522,1.0
84815d5a,3647,14.403901504290651,11.670114632312615,-11.665751884825692,13.296419302935531,18.019482796739624,-1.1074822013551202,3.6155812924489723,0.743226764728927,0.25
abf460d2,3217,14.399060212363784,11.601004865310228,-11.259849189444791,45.11451657117329,8.004538187924435,30.715456358809504,-6.394522024439349,0.8232145988467616,1.0
c47e0767,4356,14.372279849456055,12.837899581798116,-12.808932892874282,6.696769953153147,21.415129329943362,-7.675509896302907,7.042849480487307,0.7067086729942933,0.25
5a63b5d1,6217,14.371569988534755,12.343590924875388,11.434405741321534,22.196686816873477,20.96900060500993,7.825116828338722,6.597430616475176,0.7669467507121663,0.5
c9e6734f,4735,14.293083841881177,12.21590272629665,-6.249316471504405,33.41604911781891,9.651067837937221,19.12296527593773,-4.642016003943956,0.7506324344206989,1.0
f8afa78a,6032,14.290432882102776,13.200715695203957,-13.149781004694155,47.5432497994899,11.173329171124951,33.25281691738712,-3.1171037109778243,0.895666957364714,1.0
9dfff011,4319,14.195710211232674,13.28287929300692,13.28287929300692,49.33937029151672,5.11380472884269,35.14366008028405,-9.081905482389985,0.7430529546439358,1.0
4fbe9c06,6287,14.185716031263262,11.002296037476787,10.733940115254507,12.700621635010842,14.67757790047915,-1.4850943962524195,0.4918618692158887,0.7643040574788056,0.0
a48640d9,4532,14.162528713069461,13.292327479715945,-12.919015512334283,12.353223748865526,19.808282174195377,-1.8093049642039354,5.645753461125915,0.70147581287476,0.25
f08774c3,3900,14.150798326539261,11.731929734161586,-3.813476917936222,28.29115581654376,11.948978904092847,14.140357490004499,-2.2018194224464143,0.8052433132721251,1.0
a15bc102,3236,14.148392690818923,12.066969693783902,-12.066959700151438,39.433623375306816,3.9937204427247908,25.285230684487892,-10.154672248094133,0.7094708202847531,1.0
4c3df468,5392,14.075230529686463,12.434079613420083,-9.428704424235326,19.814617021801602,16.591326415462902,5.739386492115139,2.516095885776439,0.8047411873437369,0.5
e32da4ec,4689,14.07516327957115,11.713727351859795,-11.099118620589117,34.50375037795018,10.173760736284729,20.428587098379033,-3.901402543286421,0.8051144102611647,1.0
7850c72e,5497,14.059943395349789,12.370232373435607,-4.000645432817833,35.943364027086126,11.599255749438642,21.883420631736335,-2.460687645911147,0.8013349922741761,1.0
a247e7cf,5674,13.992588888208362,11.478055210067375,11.180796455280491,35.84693551123124,8.813413572624567,21.854346623022877,-5.1791753155837945,0.8052171963705312,1.0
729f4217,6195,13.987861972669691,12.952543384289427,12.571714000986875,24.749927004190724,20.060412650224674,10.762065031521033,6.0725506775549825,0.8089761723915373,0.5
49dbc14c,3872,13.984445905997482,12.451358503074523,11.769385492618634,27.354415457404155,9.279143194597305,13.369969551406673,-4.7053027114001775,0.7369041992166547,1.0
1d78281a,4949,13.97307616726287,11.36986207640358,-11.364781726158498,37.15440909460064,9.723251091929232,23.18133292733777,-4.2498250753336375,0.7874212450079343,1.0
109d9d70,4215,13.96477811683135,11.284732225678013,-8.87990724930697,32.66839921134642,10.164126350767004,18.703621094515068,-3.8006517660643464,0.8151676202282363,1.0
6d1d74e1,5830,13.96301790320211,10.891092615223046,5.266003519364489,11.887571200184345,14.394316878619621,-2.0754467030177643,0.43129897541751205,0.8406738663062643,0.0
